"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"8147715"	"0.321562"	"6.38e-02"	"-2.199672"	"-4.60101"	"-0.1958451"	""	""
"7954995"	"0.321562"	"6.38e-02"	"-2.199501"	"-4.60125"	"-0.2278941"	""	""
"8075707"	"0.321562"	"6.38e-02"	"-2.199501"	"-4.60125"	"-0.1553911"	""	""
"8145691"	"0.321562"	"6.38e-02"	"2.199192"	"-4.6017"	"0.2327846"	"UBXN8"	"UBX domain protein 8"
"8043032"	"0.321562"	"6.38e-02"	"-2.199107"	"-4.60182"	"-0.1731603"	""	""
"8045637"	"0.321562"	"6.38e-02"	"2.198798"	"-4.60227"	"0.2572514"	"KIF5C"	"kinesin family member 5C"
"8005473"	"0.321562"	"6.38e-02"	"2.198796"	"-4.60227"	"0.2597348"	""	""
"7955045"	"0.321562"	"6.38e-02"	"2.198785"	"-4.60229"	"0.235053"	"PCED1B"	"PC-esterase domain containing 1B"
"7992032"	"0.321562"	"6.39e-02"	"2.198767"	"-4.60231"	"0.1960251"	"GS52"	"uncharacterized LOC100287301"
"8032249"	"0.321562"	"6.39e-02"	"-2.198751"	"-4.60234"	"-0.2265976"	"ADAMTSL5"	"ADAMTS like 5"
"7905147"	"0.321562"	"6.39e-02"	"2.198661"	"-4.60247"	"0.2719797"	"C1orf54"	"chromosome 1 open reading frame 54"
"8112107"	"0.321562"	"6.39e-02"	"-2.198631"	"-4.60251"	"-0.2679012"	"PLPP1"	"phospholipid phosphatase 1"
"7958410"	"0.321562"	"6.39e-02"	"-2.198538"	"-4.60265"	"-0.2581021"	"FICD"	"FIC domain containing"
"7941127"	"0.321619"	"6.39e-02"	"-2.198169"	"-4.60318"	"-0.1979112"	"ZFPL1"	"zinc finger protein like 1"
"7975813"	"0.321619"	"6.39e-02"	"-2.198158"	"-4.60319"	"-0.3776489"	""	""
"7937698"	"0.321619"	"6.39e-02"	"2.198101"	"-4.60328"	"0.1980507"	"LOC399851"	"uncharacterized LOC399851"
"7938057"	"0.321635"	"6.39e-02"	"-2.197868"	"-4.60361"	"-0.1917608"	""	""
"7950444"	"0.321635"	"6.39e-02"	"2.197858"	"-4.60363"	"0.2183554"	""	""
"7938286"	"0.321817"	"6.40e-02"	"2.197368"	"-4.60434"	"0.397145"	"RPL27A"	"ribosomal protein L27a"
"7959361"	"0.322242"	"6.41e-02"	"-2.196232"	"-4.60598"	"-0.2017463"	"MLXIP"	"MLX interacting protein"
"8139907"	"0.322242"	"6.41e-02"	"2.196122"	"-4.60614"	"0.3091345"	""	""
"7979196"	"0.322242"	"6.41e-02"	"2.195994"	"-4.60632"	"0.207774"	"GNP0T1"	"glucosamine-phosphate N-acetyltransferase 1"
"8080212"	"0.322242"	"6.41e-02"	"2.195928"	"-4.60642"	"0.2573129"	"GLYCTK"	"glycerate kinase"
"8029551"	"0.322242"	"6.41e-02"	"2.19573"	"-4.6067"	"0.1684796"	"APOC4-APOC2///APOC2"	"APOC4-APOC2 readthrough (NMD candidate)///apolipoprotein C2"
"8127824"	"0.322242"	"6.41e-02"	"2.19561"	"-4.60688"	"0.2087535"	"UBE3D"	"ubiquitin protein ligase E3D"
"7892732"	"0.322242"	"6.42e-02"	"2.195596"	"-4.6069"	"0.6470722"	""	""
"8038109"	"0.322242"	"6.42e-02"	"2.19546"	"-4.6071"	"0.2530112"	"FAM83E"	"family with sequence similarity 83 member E"
"8069838"	"0.322242"	"6.42e-02"	"2.195411"	"-4.60717"	"0.3248465"	"KRTAP19-5"	"keratin associated protein 19-5"
"8064857"	"0.322242"	"6.42e-02"	"2.195316"	"-4.6073"	"0.2386465"	""	""
"7966301"	"0.322242"	"6.42e-02"	"-2.195315"	"-4.6073"	"-0.1570108"	"A0PC7"	"anaphase promoting complex subunit 7"
"8074640"	"0.322265"	"6.42e-02"	"-2.195082"	"-4.60764"	"-0.3160742"	""	""
"8072705"	"0.322265"	"6.42e-02"	"2.195058"	"-4.60768"	"0.3532917"	"RASD2"	"RASD family member 2"
"7904959"	"0.322521"	"6.43e-02"	"2.194413"	"-4.60861"	"0.3938126"	""	""
"8018906"	"0.322549"	"6.43e-02"	"2.193782"	"-4.60952"	"0.2128727"	""	""
"7922821"	"0.322549"	"6.43e-02"	"2.193722"	"-4.60961"	"0.1944578"	""	""
"7924842"	"0.322549"	"6.43e-02"	"2.193712"	"-4.60962"	"0.1902787"	"C1orf35"	"chromosome 1 open reading frame 35"
"8001449"	"0.322549"	"6.43e-02"	"2.19357"	"-4.60983"	"0.2107403"	"IRX3"	"iroquois homeobox 3"
"8141419"	"0.322549"	"6.44e-02"	"2.193452"	"-4.61"	"0.1721599"	"MIR25"	"microR0 25"
"8148198"	"0.322549"	"6.44e-02"	"2.193318"	"-4.61019"	"0.3457632"	"WDYHV1"	"WDYHV motif containing 1"
"8032410"	"0.322549"	"6.44e-02"	"-2.193042"	"-4.61059"	"-0.2412562"	"MOB3A"	"MOB kinase activator 3A"
"7990361"	"0.322549"	"6.44e-02"	"-2.192991"	"-4.61066"	"-0.1620241"	"UBL7"	"ubiquitin like 7"
"7906244"	"0.322549"	"6.44e-02"	"2.192901"	"-4.6108"	"0.1851603"	"NTRK1///NTRK1"	"neurotrophic receptor tyrosine kinase 1///neurotrophic receptor tyrosine kinase 1"
"8021047"	"0.322549"	"6.44e-02"	"2.192898"	"-4.6108"	"0.1879778"	"SETBP1"	"SET binding protein 1"
"8175924"	"0.322549"	"6.44e-02"	"-2.192858"	"-4.61086"	"-0.2322505"	"0A10"	"N(alpha)-acetyltransferase 10, NatA catalytic subunit"
"8012309"	"0.322549"	"6.44e-02"	"2.192821"	"-4.61091"	"0.1554483"	"ALOX12B"	"arachidonate 12-lipoxygenase, 12R type"
"7906688"	"0.322549"	"6.44e-02"	"-2.192756"	"-4.61101"	"-0.2072019"	"PPOX"	"protoporphyrinogen oxidase"
"8084014"	"0.322549"	"6.44e-02"	"-2.19263"	"-4.61119"	"-0.1883654"	""	""
"7980146"	"0.322549"	"6.44e-02"	"-2.192616"	"-4.61121"	"-0.172814"	"NPC2"	"NPC intracellular cholesterol transporter 2"
"7896037"	"0.322549"	"6.45e-02"	"2.192339"	"-4.61161"	"0.4652624"	""	""
"8027604"	"0.322549"	"6.45e-02"	"-2.192285"	"-4.61169"	"-0.1582899"	"KIAA0355"	"KIAA0355"
"7933904"	"0.322549"	"6.45e-02"	"-2.192281"	"-4.61169"	"-0.166154"	"CTN03"	"catenin alpha 3"
"8040045"	"0.322549"	"6.45e-02"	"2.192259"	"-4.61172"	"0.2120859"	"COLEC11"	"collectin subfamily member 11"
"8051583"	"0.322549"	"6.45e-02"	"2.192255"	"-4.61173"	"0.1951873"	"CYP1B1"	"cytochrome P450 family 1 subfamily B member 1"
"8005305"	"0.322579"	"6.45e-02"	"-2.192015"	"-4.61208"	"-0.2367706"	"GID4"	"GID complex subunit 4 homolog"
"7946680"	"0.322579"	"6.45e-02"	"-2.191983"	"-4.61212"	"-0.2869663"	"BTBD10"	"BTB domain containing 10"
"7940869"	"0.322722"	"6.45e-02"	"2.191577"	"-4.61271"	"0.2693615"	"FERMT3"	"fermitin family member 3"
"7913156"	"0.322764"	"6.46e-02"	"-2.191383"	"-4.61299"	"-0.1795901"	"AKR7A2"	"aldo-keto reductase family 7 member A2"
"7895902"	"0.322841"	"6.46e-02"	"2.191117"	"-4.61337"	"0.7677223"	""	""
"8150751"	"0.322847"	"6.46e-02"	"2.191"	"-4.61354"	"0.1521759"	"FAM150A"	"family with sequence similarity 150 member A"
"8142403"	"0.32288"	"6.46e-02"	"-2.190783"	"-4.61386"	"-0.1602894"	""	""
"8076826"	"0.32288"	"6.46e-02"	"2.190667"	"-4.61402"	"0.1980293"	"C22orf34"	"chromosome 22 open reading frame 34"
"7896221"	"0.32288"	"6.46e-02"	"-2.190617"	"-4.6141"	"-0.3040062"	""	""
"8006466"	"0.322918"	"6.46e-02"	"-2.190432"	"-4.61436"	"-0.1671044"	""	""
"8124088"	"0.323264"	"6.47e-02"	"-2.18957"	"-4.61561"	"-0.1752978"	"KIF13A"	"kinesin family member 13A"
"8050873"	"0.323264"	"6.47e-02"	"-2.189497"	"-4.61571"	"-0.1612744"	""	""
"8093219"	"0.323374"	"6.48e-02"	"-2.189087"	"-4.61631"	"-0.2779476"	"BDH1"	"3-hydroxybutyrate dehydrogenase, type 1"
"8153269"	"0.323374"	"6.48e-02"	"2.189057"	"-4.61635"	"0.1531733"	"GPR20"	"G protein-coupled receptor 20"
"8117520"	"0.323538"	"6.48e-02"	"-2.188609"	"-4.617"	"-0.183757"	""	""
"7894851"	"0.323562"	"6.48e-02"	"2.188396"	"-4.61731"	"0.4327427"	""	""
"8090637"	"0.323562"	"6.48e-02"	"2.18835"	"-4.61737"	"0.2240899"	""	""
"8007176"	"0.323671"	"6.49e-02"	"2.188016"	"-4.61786"	"0.4237655"	"TTC25"	"tetratricopeptide repeat domain 25"
"7967325"	"0.323685"	"6.49e-02"	"2.187737"	"-4.61826"	"0.411785"	"HCAR1"	"hydroxycarboxylic acid receptor 1"
"8030007"	"0.323685"	"6.49e-02"	"-2.187636"	"-4.6184"	"-0.2430565"	"EMP3"	"epithelial membrane protein 3"
"8037913"	"0.323685"	"6.49e-02"	"-2.187509"	"-4.61859"	"-0.2185448"	"0PA"	"NSF attachment protein alpha"
"7920337"	"0.323685"	"6.49e-02"	"-2.187412"	"-4.61873"	"-0.2158484"	"INTS3"	"integrator complex subunit 3"
"8065120"	"0.323685"	"6.49e-02"	"2.187401"	"-4.61874"	"0.1859548"	""	""
"8081810"	"0.323685"	"6.49e-02"	"2.187361"	"-4.6188"	"0.176663"	"GAP43"	"growth associated protein 43"
"7999177"	"0.323723"	"6.50e-02"	"2.187011"	"-4.61931"	"0.1620571"	"ANKS3"	"ankyrin repeat and sterile alpha motif domain containing 3"
"7920506"	"0.323723"	"6.50e-02"	"2.186983"	"-4.61935"	"0.2136615"	"SHE"	"Src homology 2 domain containing E"
"7952752"	"0.323723"	"6.50e-02"	"2.186967"	"-4.61937"	"0.146109"	"ADAMTS8"	"ADAM metallopeptidase with thrombospondin type 1 motif 8"
"8126310"	"0.323751"	"6.50e-02"	"2.186804"	"-4.61961"	"0.2368131"	""	""
"8008991"	"0.323899"	"6.50e-02"	"-2.186307"	"-4.62033"	"-0.3623305"	""	""
"7895656"	"0.323899"	"6.50e-02"	"2.186234"	"-4.62043"	"0.2414358"	""	""
"7948137"	"0.323899"	"6.50e-02"	"2.186169"	"-4.62052"	"0.1535283"	"OR5M8"	"olfactory receptor family 5 subfamily M member 8"
"8139468"	"0.323899"	"6.51e-02"	"2.186048"	"-4.6207"	"0.1841585"	"TBRG4"	"transforming growth factor beta regulator 4"
"7953697"	"0.323899"	"6.51e-02"	"2.185777"	"-4.62109"	"0.1588994"	""	""
"7892686"	"0.323899"	"6.51e-02"	"2.18576"	"-4.62111"	"0.2203881"	""	""
"8171203"	"0.323899"	"6.51e-02"	"2.185736"	"-4.62115"	"0.2431183"	""	""
"7918064"	"0.323899"	"6.51e-02"	"2.185652"	"-4.62127"	"0.2000564"	"COL11A1"	"collagen type XI alpha 1 chain"
"8107857"	"0.323899"	"6.51e-02"	"2.185555"	"-4.62141"	"0.7082926"	""	""
"7925342"	"0.324004"	"6.51e-02"	"-2.185232"	"-4.62188"	"-0.2666822"	"ERO1B"	"endoplasmic reticulum oxidoreductase 1 beta"
"8012344"	"0.324141"	"6.52e-02"	"2.184841"	"-4.62244"	"0.1914111"	"HES7"	"hes family bHLH transcription factor 7"
"8068697"	"0.32415"	"6.52e-02"	"2.184699"	"-4.62265"	"0.2195816"	"MX2"	"MX dynamin like GTPase 2"
"7895566"	"0.32415"	"6.52e-02"	"-2.184614"	"-4.62277"	"-0.2829876"	""	""
"7942228"	"0.324158"	"6.52e-02"	"2.184493"	"-4.62295"	"0.271909"	"SHANK2-AS3"	"SHANK2 antisense R0 3"
"8144625"	"0.324186"	"6.52e-02"	"2.184268"	"-4.62327"	"0.1481728"	"BLK"	"BLK proto-oncogene, Src family tyrosine kinase"
"7945573"	"0.324186"	"6.52e-02"	"-2.184227"	"-4.62333"	"-0.2998503"	"POLR2L"	"R0 polymerase II subunit L"
"8120992"	"0.324746"	"6.54e-02"	"-2.182953"	"-4.62517"	"-0.1759565"	"ZNF292"	"zinc finger protein 292"
"7907049"	"0.324781"	"6.54e-02"	"2.182776"	"-4.62543"	"0.262015"	""	""
"7926706"	"0.324819"	"6.54e-02"	"2.182593"	"-4.62569"	"0.1648838"	""	""
"7948643"	"0.324819"	"6.54e-02"	"2.182489"	"-4.62584"	"0.1701781"	"RAB3IL1"	"RAB3A interacting protein like 1"
"7927505"	"0.324858"	"6.54e-02"	"2.182219"	"-4.62623"	"0.1933378"	"C10orf53"	"chromosome 10 open reading frame 53"
"7973898"	"0.324858"	"6.54e-02"	"2.182184"	"-4.62628"	"0.173619"	""	""
"8028341"	"0.324858"	"6.54e-02"	"2.182096"	"-4.62641"	"0.2146405"	"CATSPERG"	"cation channel sperm associated auxiliary subunit gamma"
"7901336"	"0.324896"	"6.55e-02"	"-2.181867"	"-4.62674"	"-0.1898677"	"STRADB"	"STE20-related kinase adaptor beta"
"8077989"	"0.324896"	"6.55e-02"	"2.181778"	"-4.62687"	"0.1855619"	"TPRXL"	"tetrapeptide repeat homeobox like"
"8148992"	"0.324896"	"6.55e-02"	"2.181703"	"-4.62698"	"0.1579474"	"CSMD1"	"CUB and Sushi multiple domains 1"
"8021496"	"0.32492"	"6.55e-02"	"-2.18155"	"-4.6272"	"-0.2449295"	"KIAA1468"	"KIAA1468"
"8000482"	"0.324961"	"6.55e-02"	"-2.181258"	"-4.62762"	"-0.1953013"	"XPO6"	"exportin 6"
"8101237"	"0.324961"	"6.55e-02"	"-2.181257"	"-4.62762"	"-0.3021308"	"PAQR3"	"progestin and adipoQ receptor family member 3"
"7979963"	"0.32498"	"6.56e-02"	"2.180955"	"-4.62806"	"0.1592791"	"DPF3"	"double PHD fingers 3"
"7938118"	"0.32498"	"6.56e-02"	"2.180763"	"-4.62833"	"0.2929649"	"DNHD1"	"dynein heavy chain domain 1"
"7995797"	"0.32498"	"6.56e-02"	"2.180709"	"-4.62841"	"0.3243032"	"MT1E"	"metallothionein 1E"
"8016285"	"0.32498"	"6.56e-02"	"-2.180688"	"-4.62844"	"-0.2808919"	"ARL17B///ARL17A///NBR2///NBR2"	"ADP ribosylation factor like GTPase 17B///ADP ribosylation factor like GTPase 17A///neighbor of BRCA1 gene 2 (non-protein coding)///neighbor of BRCA1 gene 2 (non-protein coding)"
"8048898"	"0.32498"	"6.56e-02"	"2.180679"	"-4.62845"	"0.3114398"	"SP140"	"SP140 nuclear body protein"
"8088977"	"0.32498"	"6.56e-02"	"2.180594"	"-4.62858"	"0.2245911"	""	""
"7931108"	"0.325034"	"6.56e-02"	"2.180377"	"-4.62889"	"0.2271346"	"DMBT1"	"deleted in malignant brain tumors 1"
"7929945"	"0.325098"	"6.56e-02"	"2.180139"	"-4.62923"	"0.2150606"	""	""
"8096688"	"0.325125"	"6.56e-02"	"-2.179981"	"-4.62946"	"-0.3145998"	"GSTCD"	"glutathione S-transferase C-terminal domain containing"
"8115342"	"0.325182"	"6.57e-02"	"2.179757"	"-4.62979"	"0.3804395"	""	""
"8174646"	"0.325197"	"6.57e-02"	"2.179592"	"-4.63002"	"0.2113124"	""	""
"7983910"	"0.325197"	"6.57e-02"	"2.179462"	"-4.63021"	"0.3139768"	"AQP9"	"aquaporin 9"
"8037651"	"0.325197"	"6.57e-02"	"2.179414"	"-4.63028"	"0.2488565"	"SIX5"	"SIX homeobox 5"
"8046861"	"0.32545"	"6.58e-02"	"-2.178635"	"-4.63141"	"-0.164217"	"ITGAV"	"integrin subunit alpha V"
"7988623"	"0.32545"	"6.58e-02"	"2.178548"	"-4.63153"	"0.2209158"	""	""
"8041487"	"0.32545"	"6.58e-02"	"-2.178497"	"-4.63161"	"-0.2562879"	"GPATCH11"	"G-patch domain containing 11"
"8026424"	"0.32545"	"6.58e-02"	"2.17837"	"-4.63179"	"0.2362995"	"CYP4F22"	"cytochrome P450 family 4 subfamily F member 22"
"8123609"	"0.32545"	"6.58e-02"	"-2.178326"	"-4.63185"	"-0.179576"	"SERPINB9"	"serpin family B member 9"
"7895715"	"0.32545"	"6.58e-02"	"2.177987"	"-4.63234"	"0.297232"	""	""
"8165575"	"0.32545"	"6.58e-02"	"2.177984"	"-4.63235"	"0.1489237"	"PNPLA7"	"patatin like phospholipase domain containing 7"
"8015349"	"0.32545"	"6.58e-02"	"-2.177947"	"-4.6324"	"-0.2750236"	"KRT19"	"keratin 19"
"8124305"	"0.32545"	"6.59e-02"	"2.177653"	"-4.63282"	"0.2397496"	""	""
"8122317"	"0.32545"	"6.59e-02"	"2.177636"	"-4.63285"	"0.1536533"	"HEBP2"	"heme binding protein 2"
"8179773"	"0.32545"	"6.59e-02"	"2.177572"	"-4.63294"	"0.1676418"	"NCR3"	"natural cytotoxicity triggering receptor 3"
"7929541"	"0.32545"	"6.59e-02"	"-2.17752"	"-4.63302"	"-0.4052257"	"CC2D2B"	"coiled-coil and C2 domain containing 2B"
"8069148"	"0.32545"	"6.59e-02"	"2.177459"	"-4.6331"	"0.3232746"	"KRTAP10-8"	"keratin associated protein 10-8"
"8023549"	"0.32545"	"6.59e-02"	"2.177213"	"-4.63346"	"0.191739"	"RAX"	"retina and anterior neural fold homeobox"
"8096459"	"0.32545"	"6.59e-02"	"2.17715"	"-4.63355"	"0.3184393"	""	""
"8052620"	"0.32545"	"6.59e-02"	"2.177149"	"-4.63355"	"0.2716037"	""	""
"7938592"	"0.32545"	"6.59e-02"	"-2.177128"	"-4.63358"	"-0.1846885"	"FAR1"	"fatty acyl-CoA reductase 1"
"7894004"	"0.325527"	"6.59e-02"	"-2.176864"	"-4.63396"	"-0.388029"	""	""
"8154034"	"0.325631"	"6.60e-02"	"2.17647"	"-4.63453"	"0.2475755"	"DMRT1"	"doublesex and mab-3 related transcription factor 1"
"8145702"	"0.325631"	"6.60e-02"	"-2.176439"	"-4.63458"	"-0.1779963"	"WRN"	"Werner syndrome RecQ like helicase"
"7981046"	"0.32564"	"6.60e-02"	"-2.176319"	"-4.63475"	"-0.2256902"	"IFI27L2"	"interferon alpha inducible protein 27 like 2"
"8016283"	"0.325696"	"6.60e-02"	"2.176076"	"-4.6351"	"0.5013065"	""	""
"7894093"	"0.325696"	"6.60e-02"	"2.175895"	"-4.63536"	"0.293689"	""	""
"7994683"	"0.325696"	"6.60e-02"	"2.175891"	"-4.63537"	"0.1718083"	"TMEM219"	"transmembrane protein 219"
"8118005"	"0.325711"	"6.61e-02"	"-2.175659"	"-4.6357"	"-0.2177871"	""	""
"7894811"	"0.325711"	"6.61e-02"	"-2.175655"	"-4.63571"	"-0.4085538"	""	""
"8056798"	"0.325754"	"6.61e-02"	"2.175462"	"-4.63599"	"0.2115712"	"SP3"	"Sp3 transcription factor"
"7896124"	"0.325963"	"6.61e-02"	"2.174923"	"-4.63677"	"0.6301869"	""	""
"7902227"	"0.326145"	"6.62e-02"	"-2.174443"	"-4.63746"	"-0.252693"	"GADD45A"	"growth arrest and D0 damage inducible alpha"
"7951108"	"0.326173"	"6.62e-02"	"2.174282"	"-4.63769"	"0.2438469"	""	""
"7909371"	"0.326335"	"6.62e-02"	"2.173841"	"-4.63833"	"0.2440105"	"CR1"	"complement component 3b/4b receptor 1 (Knops blood group)"
"8045499"	"0.32646"	"6.63e-02"	"2.173479"	"-4.63885"	"0.2515453"	"HNMT"	"histamine N-methyltransferase"
"7893578"	"0.326595"	"6.63e-02"	"-2.173095"	"-4.6394"	"-0.3246273"	""	""
"7894760"	"0.326686"	"6.63e-02"	"2.172804"	"-4.63983"	"0.4651587"	""	""
"8011516"	"0.326747"	"6.64e-02"	"2.172573"	"-4.64016"	"0.1841311"	"ATP2A3"	"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3"
"8059648"	"0.326865"	"6.64e-02"	"2.172026"	"-4.64095"	"0.6043484"	""	""
"7892811"	"0.326865"	"6.64e-02"	"2.171994"	"-4.64099"	"0.4571466"	""	""
"7963235"	"0.326865"	"6.64e-02"	"-2.171927"	"-4.64109"	"-0.3501499"	"CSRNP2"	"cysteine and serine rich nuclear protein 2"
"7991893"	"0.326865"	"6.64e-02"	"2.171917"	"-4.6411"	"0.2099981"	"PRR35"	"proline rich 35"
"8139828"	"0.326903"	"6.65e-02"	"2.171734"	"-4.64137"	"0.2066762"	"LOC441239"	"uncharacterized LOC441239"
"8168984"	"0.326948"	"6.65e-02"	"2.17152"	"-4.64168"	"0.3388327"	"BHLHB9///BHLHB9"	"basic helix-loop-helix domain containing, class B, 9///basic helix-loop-helix domain containing, class B, 9"
"7896036"	"0.326948"	"6.65e-02"	"2.171349"	"-4.64192"	"0.207377"	""	""
"8164060"	"0.326948"	"6.65e-02"	"2.17124"	"-4.64208"	"0.2512416"	""	""
"8156194"	"0.326948"	"6.65e-02"	"-2.171004"	"-4.64242"	"-0.2067361"	""	""
"7997401"	"0.326948"	"6.65e-02"	"-2.170768"	"-4.64276"	"-0.1854528"	"BCO1"	"beta-carotene oxygenase 1"
"7893293"	"0.326948"	"6.66e-02"	"-2.17068"	"-4.64289"	"-0.2062565"	""	""
"7989915"	"0.326948"	"6.66e-02"	"-2.170526"	"-4.64311"	"-0.2770713"	"TIPIN"	"TIMELESS interacting protein"
"7979412"	"0.326948"	"6.66e-02"	"-2.170379"	"-4.64332"	"-0.2641677"	""	""
"8021645"	"0.326948"	"6.66e-02"	"-2.170338"	"-4.64338"	"-0.1630595"	"SERPINB10"	"serpin family B member 10"
"7954100"	"0.326948"	"6.66e-02"	"-2.170245"	"-4.64352"	"-0.2148191"	""	""
"8001350"	"0.326948"	"6.66e-02"	"-2.170242"	"-4.64352"	"-0.1424596"	"BRD7"	"bromodomain containing 7"
"7977571"	"0.326948"	"6.66e-02"	"-2.17024"	"-4.64352"	"-0.2577756"	"OSGEP"	"O-sialoglycoprotein endopeptidase"
"7892813"	"0.326948"	"6.66e-02"	"2.170147"	"-4.64366"	"0.8285379"	""	""
"8160823"	"0.326948"	"6.66e-02"	"2.170112"	"-4.64371"	"0.178496"	"CNTFR"	"ciliary neurotrophic factor receptor"
"7893269"	"0.326948"	"6.66e-02"	"2.170098"	"-4.64373"	"0.8102137"	""	""
"8042113"	"0.327013"	"6.66e-02"	"-2.169859"	"-4.64407"	"-0.1861727"	""	""
"8133023"	"0.327076"	"6.67e-02"	"2.169627"	"-4.64441"	"0.5939309"	"ZNF735///ZNF733P///ZNF716///ZNF479"	"zinc finger protein 735///zinc finger protein 733, pseudogene///zinc finger protein 716///zinc finger protein 479"
"8032751"	"0.327224"	"6.67e-02"	"2.169071"	"-4.64521"	"0.1928188"	""	""
"8121561"	"0.327224"	"6.67e-02"	"2.169019"	"-4.64529"	"0.2121817"	""	""
"8132413"	"0.327224"	"6.67e-02"	"-2.169012"	"-4.6453"	"-0.1689985"	""	""
"7895405"	"0.327312"	"6.67e-02"	"-2.168726"	"-4.64571"	"-0.2666395"	""	""
"7935553"	"0.327334"	"6.68e-02"	"-2.168579"	"-4.64592"	"-0.1529689"	"LOXL4"	"lysyl oxidase like 4"
"8009873"	"0.327498"	"6.68e-02"	"-2.168136"	"-4.64656"	"-0.4620405"	"MYO15B"	"myosin XVB"
"8067248"	"0.327523"	"6.68e-02"	"-2.167797"	"-4.64705"	"-0.2184911"	"PPP4R1L"	"protein phosphatase 4 regulatory subunit 1 like (pseudogene)"
"8005829"	"0.327523"	"6.68e-02"	"-2.167778"	"-4.64708"	"-0.2313784"	""	""
"8099807"	"0.327523"	"6.68e-02"	"2.167776"	"-4.64708"	"0.154713"	"GAFA3"	"FGF-2 activity-associated protein 3"
"7961624"	"0.327563"	"6.69e-02"	"-2.167591"	"-4.64735"	"-0.1493708"	""	""
"8080987"	"0.327829"	"6.69e-02"	"2.166939"	"-4.64829"	"0.2343207"	"HSP90AB5P"	"heat shock protein 90 alpha family class B member 5, pseudogene"
"8008702"	"0.327971"	"6.70e-02"	"2.166447"	"-4.649"	"0.1808812"	""	""
"7950032"	"0.327971"	"6.70e-02"	"2.16644"	"-4.64901"	"0.1733707"	"FGF4"	"fibroblast growth factor 4"
"7895084"	"0.328209"	"6.70e-02"	"2.16575"	"-4.65"	"0.1846468"	""	""
"8169009"	"0.328209"	"6.71e-02"	"2.165551"	"-4.65029"	"0.1892546"	"BEX4"	"brain expressed X-linked 4"
"8062658"	"0.328209"	"6.71e-02"	"-2.165427"	"-4.65047"	"-0.2859029"	"LPIN3"	"lipin 3"
"7950699"	"0.328209"	"6.71e-02"	"-2.165402"	"-4.65051"	"-0.1487486"	""	""
"8156263"	"0.328209"	"6.71e-02"	"2.165271"	"-4.65069"	"0.2184382"	"SPIN1"	"spindlin 1"
"7956261"	"0.328209"	"6.71e-02"	"-2.165068"	"-4.65099"	"-0.1645905"	"RBMS2"	"R0 binding motif single stranded interacting protein 2"
"7954645"	"0.328209"	"6.71e-02"	"2.16505"	"-4.65101"	"0.2173538"	"TSPAN11"	"tetraspanin 11"
"7895770"	"0.328209"	"6.71e-02"	"2.165042"	"-4.65102"	"0.27554"	""	""
"8039524"	"0.328209"	"6.71e-02"	"2.16476"	"-4.65143"	"0.1678992"	"ZNF579"	"zinc finger protein 579"
"7951163"	"0.328209"	"6.71e-02"	"2.164656"	"-4.65158"	"0.2289813"	""	""
"7945241"	"0.328209"	"6.72e-02"	"2.164605"	"-4.65165"	"0.2923704"	"C11orf44"	"chromosome 11 open reading frame 44"
"8114593"	"0.328209"	"6.72e-02"	"-2.164596"	"-4.65167"	"-0.2188742"	"APBB3"	"amyloid beta precursor protein binding family B member 3"
"8048024"	"0.328209"	"6.72e-02"	"-2.164433"	"-4.6519"	"-0.2830907"	""	""
"8010186"	"0.328209"	"6.72e-02"	"2.164318"	"-4.65207"	"0.2929557"	""	""
"7899462"	"0.328209"	"6.72e-02"	"2.164311"	"-4.65208"	"0.2022807"	"RCC1///SNHG3///RCC1"	"regulator of chromosome condensation 1///small nucleolar R0 host gene 3///regulator of chromosome condensation 1"
"7969145"	"0.328209"	"6.72e-02"	"-2.164309"	"-4.65208"	"-0.2105068"	"ARL11"	"ADP ribosylation factor like GTPase 11"
"8073680"	"0.328386"	"6.72e-02"	"-2.16379"	"-4.65283"	"-0.6499035"	""	""
"7943349"	"0.328386"	"6.72e-02"	"-2.163739"	"-4.6529"	"-0.1579258"	"ARHGAP42"	"Rho GTPase activating protein 42"
"8100576"	"0.32844"	"6.73e-02"	"-2.163526"	"-4.65321"	"-0.1576591"	""	""
"7953965"	"0.328676"	"6.73e-02"	"2.162936"	"-4.65406"	"0.2606831"	"LOC255308"	"eukaryotic translation initiation factor 2 subunit gamma pseudogene"
"8069532"	"0.328686"	"6.73e-02"	"-2.16269"	"-4.65442"	"-0.2139351"	"HSPA13"	"heat shock protein family A (Hsp70) member 13"
"8138721"	"0.328686"	"6.74e-02"	"2.162592"	"-4.65456"	"0.2102156"	"HOXA3"	"homeobox A3"
"7979510"	"0.328686"	"6.74e-02"	"-2.1624"	"-4.65483"	"-0.2214517"	"SIX4"	"SIX homeobox 4"
"8053574"	"0.328686"	"6.74e-02"	"-2.16232"	"-4.65495"	"-0.1659901"	""	""
"7895681"	"0.328686"	"6.74e-02"	"2.16232"	"-4.65495"	"0.5568219"	""	""
"7977018"	"0.328686"	"6.74e-02"	"-2.162262"	"-4.65503"	"-0.1615181"	"TRAF3"	"TNF receptor associated factor 3"
"8137865"	"0.328686"	"6.74e-02"	"-2.1622"	"-4.65512"	"-0.1486067"	"G012"	"G protein subunit alpha 12"
